game_id,season,week,season_type,player_id,player_name,player_display_name,position,team,opponent_team,passing_yards,passing_tds,passing_interceptions,passing_2pt_conversions,rushing_yards,rushing_tds,rushing_fumbles_lost,rushing_2pt_conversions,receptions,receiving_yards,receiving_tds,receiving_fumbles_lost,receiving_2pt_conversions,sack_fumbles_lost,special_teams_tds,fantasy_pts,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_made,fg_att,fg_missed,pat_made,pat_att,pat_missed,def_sacks,def_interceptions,fumble_recovery_opp,def_tds,def_safeties,def_fumbles_forced,def_qb_hits,def_tackles_for_loss,points_allowed
2025_03_LV_WAS,2025,3,REG,00-0039338,B.Bowers,Brock Bowers,TE,LV,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,0.0,0.0,1.0,0.0,0.0,9.8,,,,,,,,,,,,,,,,,,,,,
2025_03_LV_WAS,2025,3,REG,00-0039066,M.Mayer,Michael Mayer,TE,LV,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_03_LV_WAS,2025,3,REG,00-0040581,D.Thornton,Dont'e Thornton Jr.,WR,LV,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,4.9,,,,,,,,,,,,,,,,,,,,,
2025_03_LV_WAS,2025,3,REG,00-0040729,J.Bech,Jack Bech,WR,LV,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
2025_03_LV_WAS,2025,3,REG,00-0034960,J.Meyers,Jakobi Meyers,WR,LV,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,63.0,0.0,0.0,0.0,0.0,0.0,9.3,,,,,,,,,,,,,,,,,,,,,
2025_03_LV_WAS,2025,3,REG,00-0038563,T.Tucker,Tre Tucker,WR,LV,WAS,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,145.0,3.0,0.0,0.0,0.0,0.0,40.9,,,,,,,,,,,,,,,,,,,,,
2025_03_LV_WAS,2025,3,REG,DEF,WAS DEF,WAS Defense,DEF,WAS,LV,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,24.0
2025_03_LV_WAS,2025,3,REG,00-0035269,M.Gay,Matt Gay,K,WAS,LV,,,,,,,,,,,,,,,,14.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,5.0,5.0,0.0,,,,,,,,,
2025_03_LV_WAS,2025,3,REG,00-0032268,M.Mariota,Marcus Mariota,QB,WAS,LV,207.0,1.0,0.0,0.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.28,,,,,,,,,,,,,,,,,,,,,
2025_03_LV_WAS,2025,3,REG,00-0038611,C.Rodriguez,Chris Rodriguez Jr.,RB,WAS,LV,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,,,,,,,,,,,,,,,,,,,,,
2025_03_LV_WAS,2025,3,REG,00-0040242,J.Croskey-Merritt,Jacory Croskey-Merritt,RB,WAS,LV,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,10.1,,,,,,,,,,,,,,,,,,,,,
2025_03_LV_WAS,2025,3,REG,00-0033955,J.McNichols,Jeremy McNichols,RB,WAS,LV,0.0,0.0,0.0,0.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,,,,,,,,,,,,,,,,,,,,,
2025_03_LV_WAS,2025,3,REG,00-0039686,C.Yankoff,Colson Yankoff,TE,WAS,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_03_LV_WAS,2025,3,REG,00-0030061,Z.Ertz,Zach Ertz,TE,WAS,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,6.8,,,,,,,,,,,,,,,,,,,,,
2025_03_LV_WAS,2025,3,REG,00-0032398,C.Moore,Chris Moore,WR,WAS,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,4.5,,,,,,,,,,,,,,,,,,,,,
2025_03_LV_WAS,2025,3,REG,00-0035719,D.Samuel,Deebo Samuel Sr.,WR,WAS,LV,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,4.9,,,,,,,,,,,,,,,,,,,,,
2025_03_LV_WAS,2025,3,REG,00-0040164,J.Lane,Jaylin Lane,WR,WAS,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,1.0,6.8,,,,,,,,,,,,,,,,,,,,,
2025_03_LV_WAS,2025,3,REG,00-0039355,L.McCaffrey,Luke McCaffrey,WR,WAS,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,56.0,1.0,0.0,0.0,0.0,0.0,14.6,,,,,,,,,,,,,,,,,,,,,
2025_03_LV_WAS,2025,3,REG,00-0035659,T.McLaurin,Terry McLaurin,WR,WAS,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,74.0,0.0,0.0,0.0,0.0,0.0,10.4,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,DEF,BUF DEF,BUF Defense,DEF,BUF,MIA,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,21.0
2025_03_MIA_BUF,2025,3,REG,00-0023853,M.Prater,Matt Prater,K,BUF,MIA,,,,,,,,,,,,,,,,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,4.0,0.0,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0034857,J.Allen,Josh Allen,QB,BUF,MIA,213.0,3.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.02,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0037248,J.Cook,James Cook,RB,BUF,MIA,0.0,0.0,0.0,0.0,108.0,1.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,20.8,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0039875,R.Davis,Ray Davis,RB,BUF,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0035537,Ty.Johnson,Ty Johnson,RB,BUF,MIA,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,3.1,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0038933,D.Kincaid,Dalton Kincaid,TE,BUF,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,66.0,1.0,0.0,0.0,0.0,0.0,17.6,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0040194,J.Hawes,Jackson Hawes,TE,BUF,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,7.5,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0036980,E.Moore,Elijah Moore,WR,BUF,MIA,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,6.1,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0036988,J.Palmer,Josh Palmer,WR,BUF,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0039901,K.Coleman,Keon Coleman,WR,BUF,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0037261,K.Shakir,Khalil Shakir,WR,BUF,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,1.0,0.0,0.0,0.0,0.0,14.5,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0038679,T.Shavers,Tyrell Shavers,WR,BUF,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,4.4,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,DEF,MIA DEF,MIA Defense,DEF,MIA,BUF,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,31.0
2025_03_MIA_BUF,2025,3,REG,00-0036816,R.Patterson,Riley Patterson,K,MIA,BUF,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0036212,T.Tagovailoa,Tua Tagovailoa,QB,MIA,BUF,146.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0039040,D.Achane,De'Von Achane,RB,MIA,BUF,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,16.1,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0040198,O.Gordon,Ollie Gordon II,RB,MIA,BUF,0.0,0.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0038720,J.Hill,Julian Hill,TE,MIA,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.4,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0037348,T.Conner,Tanner Conner,TE,MIA,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,2.3,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0036620,D.Eskridge,Dee Eskridge,WR,MIA,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0036613,J.Waddle,Jaylen Waddle,WR,MIA,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,39.0,1.0,0.0,0.0,0.0,0.0,14.9,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0039880,M.Washington,Malik Washington,WR,MIA,BUF,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,6.2,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0036182,N.Westbrook-Ikhine,Nick Westbrook-Ikhine,WR,MIA,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_03_MIA_BUF,2025,3,REG,00-0033040,T.Hill,Tyreek Hill,WR,MIA,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,49.0,1.0,0.0,0.0,0.0,0.0,15.9,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,DEF,NO DEF,NO Defense,DEF,NO,SEA,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,44.0
2025_03_NO_SEA,2025,3,REG,00-0038905,B.Grupe,Blake Grupe,K,NO,SEA,,,,,,,,,,,,,,,,7.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0039376,S.Rattler,Spencer Rattler,QB,NO,SEA,218.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.72,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0040743,T.Shough,Tyler Shough,QB,NO,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0033906,A.Kamara,Alvin Kamara,RB,NO,SEA,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,6.6,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0038551,K.Miller,Kendre Miller,RB,NO,SEA,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,5.6,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0037745,V.Jones,Velus Jones Jr.,RB,NO,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0036040,J.Johnson,Juwan Johnson,TE,NO,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,51.0,0.0,0.0,0.0,0.0,0.0,11.1,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0036741,J.Stoll,Jack Stoll,TE,NO,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,10.1,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0031236,B.Cooks,Brandin Cooks,WR,NO,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,5.4,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0037239,C.Olave,Chris Olave,WR,NO,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,57.0,0.0,0.0,0.0,0.0,0.0,15.7,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0037231,K.Austin,Kevin Austin Jr.,WR,NO,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0037545,R.Shaheed,Rashid Shaheed,WR,NO,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.0,0.0,0.0,0.0,0.0,0.0,8.2,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,DEF,SEA DEF,SEA Defense,DEF,SEA,NO,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,2.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,13.0
2025_03_NO_SEA,2025,3,REG,00-0038488,B.Russell,Brady Russell,FB,SEA,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0031492,J.Myers,Jason Myers,K,SEA,NO,,,,,,,,,,,,,,,,17.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0035704,D.Lock,Drew Lock,QB,SEA,NO,15.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0040673,J.Milroe,Jalen Milroe,QB,SEA,NO,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0034869,S.Darnold,Sam Darnold,QB,SEA,NO,218.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.72,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0039299,G.Holani,George Holani,RB,SEA,NO,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,4.2,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0040067,J.Wright,Jacardia Wright,RB,SEA,NO,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0038134,K.Walker,Kenneth Walker III,RB,SEA,NO,0.0,0.0,0.0,0.0,38.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0039793,A.Barner,AJ Barner,TE,SEA,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,3.3,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0040739,E.Arroyo,Elijah Arroyo,TE,SEA,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0033576,E.Saubert,Eric Saubert,TE,SEA,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,2.2,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0033908,C.Kupp,Cooper Kupp,WR,SEA,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,5.1,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0037093,D.Young,Dareke Young,WR,SEA,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,2.2,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0038543,J.Smith-Njigba,Jaxon Smith-Njigba,WR,SEA,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,96.0,1.0,0.0,0.0,0.0,0.0,20.6,,,,,,,,,,,,,,,,,,,,,
2025_03_NO_SEA,2025,3,REG,00-0040648,T.Horton,Tory Horton,WR,SEA,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,1.0,0.0,0.0,0.0,1.0,18.2,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,DEF,NYJ DEF,NYJ Defense,DEF,NYJ,TB,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,29.0
2025_03_NYJ_TB,2025,3,REG,00-0025565,N.Folk,Nick Folk,K,NYJ,TB,,,,,,,,,,,,,,,,10.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0028118,T.Taylor,Tyrod Taylor,QB,NYJ,TB,197.0,2.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.68,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0034959,A.Beck,Andrew Beck,RB,NYJ,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0039794,B.Allen,Braelon Allen,RB,NYJ,TB,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,6.7,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0038120,B.Hall,Breece Hall,RB,NYJ,TB,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,9.2,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0039798,I.Davis,Isaiah Davis,RB,NYJ,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0040736,M.Taylor,Mason Taylor,TE,NYJ,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,5.8,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0034521,A.Lazard,Allen Lazard,WR,NYJ,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,9.3,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0040582,A.Smith,Arian Smith,WR,NYJ,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.2,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0037740,G.Wilson,Garrett Wilson,WR,NYJ,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,84.0,1.0,0.0,0.0,0.0,0.0,24.4,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0039451,I.Williams,Isaiah Williams,WR,NYJ,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0036427,T.Johnson,Tyler Johnson,WR,NYJ,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,5.2,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,DEF,TB DEF,TB Defense,DEF,TB,NYJ,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,4.0,1.0,1.0,1.0,0.0,1.0,10.0,9.0,27.0
2025_03_NYJ_TB,2025,3,REG,00-0035358,C.McLaughlin,Chase McLaughlin,K,TB,NYJ,,,,,,,,,,,,,,,,21.0,0.0,1.0,2.0,0.0,2.0,0.0,5.0,6.0,0.0,2.0,2.0,0.0,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0034855,B.Mayfield,Baker Mayfield,QB,TB,NYJ,233.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.72,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0039361,B.Irving,Bucky Irving,RB,TB,NYJ,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,13.9,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0037256,R.White,Rachaad White,RB,TB,NYJ,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.4,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0038951,S.Tucker,Sean Tucker,RB,TB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0037311,K.Kieft,Ko Kieft,TE,TB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0040129,E.Egbuka,Emeka Egbuka,WR,TB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,85.0,0.0,0.0,0.0,0.0,0.0,14.5,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0039589,K.Johnson,Kameron Johnson,WR,TB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0031408,M.Evans,Mike Evans,WR,TB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,1.0,0.0,0.0,0.0,0.0,13.3,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0038824,R.Miller,Ryan Miller,WR,TB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0032385,S.Shepard,Sterling Shepard,WR,TB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,
2025_03_NYJ_TB,2025,3,REG,00-0040237,T.Johnson,Tez Johnson,WR,TB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_03_PIT_NE,2025,3,REG,DEF,NE DEF,NE Defense,DEF,NE,PIT,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,21.0
2025_03_PIT_NE,2025,3,REG,00-0040200,A.Borregales,Andy Borregales,K,NE,PIT,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,,,,,,,,
